      Time        Reactivity      Generation  Normalization     Relative
                                    Time         Factor          Power
   3.410000E-01   1.077053E+00   2.575215E-05   9.476391E-01   1.877697E-02
   3.420000E-01   1.077030E+00   2.575215E-05   9.476398E-01   1.930424E-02
   3.430000E-01   1.077006E+00   2.575215E-05   9.476405E-01   1.984618E-02
   3.440000E-01   1.076982E+00   2.575216E-05   9.476412E-01   2.040320E-02
   3.450000E-01   1.076956E+00   2.575216E-05   9.476419E-01   2.097572E-02
   3.460000E-01   1.076930E+00   2.575216E-05   9.476427E-01   2.156414E-02
   3.470000E-01   1.076904E+00   2.575216E-05   9.476435E-01   2.216891E-02
   3.480000E-01   1.076876E+00   2.575216E-05   9.476443E-01   2.279047E-02
   3.490000E-01   1.076848E+00   2.575217E-05   9.476451E-01   2.342928E-02
   3.500000E-01   1.076819E+00   2.575217E-05   9.476459E-01   2.408580E-02
   3.510000E-01   1.076790E+00   2.575217E-05   9.476468E-01   2.476052E-02
   3.520000E-01   1.076759E+00   2.575218E-05   9.476477E-01   2.545394E-02
   3.530000E-01   1.076727E+00   2.575218E-05   9.476486E-01   2.616654E-02
   3.540000E-01   1.076695E+00   2.575218E-05   9.476496E-01   2.689887E-02
   3.550000E-01   1.076662E+00   2.575218E-05   9.476506E-01   2.765144E-02
   3.560000E-01   1.076628E+00   2.575219E-05   9.476516E-01   2.842480E-02
   3.570000E-01   1.076593E+00   2.575219E-05   9.476526E-01   2.921951E-02
   3.580000E-01   1.076556E+00   2.575219E-05   9.476537E-01   3.003615E-02
   3.590000E-01   1.076519E+00   2.575220E-05   9.476548E-01   3.087531E-02
   3.600000E-01   1.076481E+00   2.575220E-05   9.476559E-01   3.173758E-02
   3.610000E-01   1.076442E+00   2.575220E-05   9.476571E-01   3.262359E-02
   3.620000E-01   1.076401E+00   2.575221E-05   9.476583E-01   3.353397E-02
   3.630000E-01   1.076360E+00   2.575221E-05   9.476595E-01   3.446937E-02
   3.640000E-01   1.076317E+00   2.575221E-05   9.476607E-01   3.543046E-02
   3.650000E-01   1.076274E+00   2.575222E-05   9.476620E-01   3.641791E-02
   3.660000E-01   1.076228E+00   2.575222E-05   9.476634E-01   3.743243E-02
   3.670000E-01   1.076182E+00   2.575222E-05   9.476647E-01   3.847473E-02
   3.680000E-01   1.076135E+00   2.575223E-05   9.476662E-01   3.954556E-02
   3.690000E-01   1.076086E+00   2.575223E-05   9.476676E-01   4.064565E-02
   3.700000E-01   1.076035E+00   2.575224E-05   9.476691E-01   4.177578E-02
   3.710000E-01   1.075984E+00   2.575224E-05   9.476706E-01   4.293673E-02
   3.720000E-01   1.075931E+00   2.575225E-05   9.476722E-01   4.412932E-02
   3.730000E-01   1.075876E+00   2.575225E-05   9.476738E-01   4.535438E-02
   3.740000E-01   1.075820E+00   2.575225E-05   9.476755E-01   4.661273E-02
   3.750000E-01   1.075762E+00   2.575226E-05   9.476772E-01   4.790526E-02
   3.760000E-01   1.075703E+00   2.575226E-05   9.476789E-01   4.923285E-02
   3.770000E-01   1.075642E+00   2.575227E-05   9.476808E-01   5.059641E-02
   3.780000E-01   1.075579E+00   2.575228E-05   9.476826E-01   5.199686E-02
   3.790000E-01   1.075515E+00   2.575228E-05   9.476845E-01   5.343515E-02
   3.800000E-01   1.075449E+00   2.575229E-05   9.476865E-01   5.491225E-02
   3.810000E-01   1.075381E+00   2.575229E-05   9.476885E-01   5.642916E-02
   3.820000E-01   1.075311E+00   2.575230E-05   9.476906E-01   5.798689E-02
   3.830000E-01   1.075239E+00   2.575230E-05   9.476927E-01   5.958647E-02
   3.840000E-01   1.075166E+00   2.575231E-05   9.476949E-01   6.122898E-02
   3.850000E-01   1.075090E+00   2.575232E-05   9.476971E-01   6.291548E-02
   3.860000E-01   1.075012E+00   2.575232E-05   9.476995E-01   6.464709E-02
   3.870000E-01   1.074932E+00   2.575233E-05   9.477018E-01   6.642494E-02
   3.880000E-01   1.074850E+00   2.575234E-05   9.477043E-01   6.825019E-02
   3.890000E-01   1.074765E+00   2.575234E-05   9.477068E-01   7.012400E-02
   3.900000E-01   1.074679E+00   2.575235E-05   9.477094E-01   7.204759E-02
   3.910000E-01   1.074589E+00   2.575236E-05   9.477120E-01   7.402218E-02
   3.920000E-01   1.074498E+00   2.575237E-05   9.477147E-01   7.604903E-02
   3.930000E-01   1.074404E+00   2.575237E-05   9.477175E-01   7.812942E-02
   3.940000E-01   1.074307E+00   2.575238E-05   9.477204E-01   8.026464E-02
   3.950000E-01   1.074208E+00   2.575239E-05   9.477233E-01   8.245604E-02
   3.960000E-01   1.074106E+00   2.575240E-05   9.477264E-01   8.470495E-02
   3.970000E-01   1.074001E+00   2.575241E-05   9.477295E-01   8.701277E-02
   3.980000E-01   1.073894E+00   2.575242E-05   9.477327E-01   8.938090E-02
   3.990000E-01   1.073783E+00   2.575243E-05   9.477360E-01   9.181077E-02
   4.000000E-01   1.073670E+00   2.575244E-05   9.477393E-01   9.430384E-02
   4.010000E-01   1.073553E+00   2.575245E-05   9.477428E-01   9.686160E-02
   4.020000E-01   1.073433E+00   2.575246E-05   9.477464E-01   9.948555E-02
   4.030000E-01   1.073310E+00   2.575247E-05   9.477500E-01   1.021772E-01
   4.040000E-01   1.073184E+00   2.575248E-05   9.477538E-01   1.049382E-01
   4.050000E-01   1.073054E+00   2.575249E-05   9.477576E-01   1.077700E-01
   4.060000E-01   1.072921E+00   2.575250E-05   9.477616E-01   1.106744E-01
   4.070000E-01   1.072784E+00   2.575251E-05   9.477657E-01   1.136528E-01
   4.080000E-01   1.072644E+00   2.575252E-05   9.477698E-01   1.167071E-01
   4.090000E-01   1.072499E+00   2.575254E-05   9.477741E-01   1.198388E-01
   4.100000E-01   1.072351E+00   2.575255E-05   9.477785E-01   1.230497E-01
   4.110000E-01   1.072199E+00   2.575256E-05   9.477831E-01   1.263415E-01
   4.120000E-01   1.072043E+00   2.575257E-05   9.477877E-01   1.297159E-01
   4.130000E-01   1.071883E+00   2.575259E-05   9.477925E-01   1.331749E-01
   4.140000E-01   1.071719E+00   2.575260E-05   9.477974E-01   1.367200E-01
   4.150000E-01   1.071550E+00   2.575262E-05   9.478024E-01   1.403532E-01
   4.160000E-01   1.071376E+00   2.575263E-05   9.478075E-01   1.440763E-01
   4.170000E-01   1.071199E+00   2.575265E-05   9.478128E-01   1.478912E-01
   4.180000E-01   1.071016E+00   2.575266E-05   9.478183E-01   1.517997E-01
   4.190000E-01   1.070829E+00   2.575268E-05   9.478238E-01   1.558037E-01
   4.200000E-01   1.070636E+00   2.575269E-05   9.478296E-01   1.599052E-01
   4.210000E-01   1.070439E+00   2.575271E-05   9.478354E-01   1.641060E-01
   4.220000E-01   1.070236E+00   2.575273E-05   9.478415E-01   1.684081E-01
   4.230000E-01   1.070029E+00   2.575275E-05   9.478476E-01   1.728134E-01
   4.240000E-01   1.069815E+00   2.575276E-05   9.478540E-01   1.773239E-01
   4.250000E-01   1.069597E+00   2.575278E-05   9.478605E-01   1.819415E-01
   4.260000E-01   1.069372E+00   2.575280E-05   9.478672E-01   1.866682E-01
   4.270000E-01   1.069142E+00   2.575282E-05   9.478740E-01   1.915061E-01
   4.280000E-01   1.068906E+00   2.575284E-05   9.478810E-01   1.964569E-01
   4.290000E-01   1.068664E+00   2.575286E-05   9.478883E-01   2.015228E-01
   4.300000E-01   1.068415E+00   2.575288E-05   9.478956E-01   2.067056E-01
   4.310000E-01   1.068161E+00   2.575290E-05   9.479032E-01   2.120075E-01
   4.320000E-01   1.067899E+00   2.575293E-05   9.479110E-01   2.174302E-01
   4.330000E-01   1.067631E+00   2.575295E-05   9.479190E-01   2.229757E-01
   4.340000E-01   1.067357E+00   2.575297E-05   9.479272E-01   2.286460E-01
   4.350000E-01   1.067075E+00   2.575300E-05   9.479355E-01   2.344430E-01
   4.360000E-01   1.066786E+00   2.575302E-05   9.479441E-01   2.403685E-01
   4.370000E-01   1.066491E+00   2.575305E-05   9.479529E-01   2.464245E-01
   4.380000E-01   1.066187E+00   2.575307E-05   9.479620E-01   2.526127E-01
   4.390000E-01   1.065876E+00   2.575310E-05   9.479712E-01   2.589349E-01
   4.400000E-01   1.065558E+00   2.575313E-05   9.479807E-01   2.653930E-01
   4.410000E-01   1.065231E+00   2.575315E-05   9.479904E-01   2.719886E-01
   4.420000E-01   1.064897E+00   2.575318E-05   9.480004E-01   2.787233E-01
   4.430000E-01   1.064554E+00   2.575321E-05   9.480106E-01   2.855989E-01
   4.440000E-01   1.064203E+00   2.575324E-05   9.480210E-01   2.926170E-01
   4.450000E-01   1.063843E+00   2.575327E-05   9.480318E-01   2.997789E-01
   4.460000E-01   1.063475E+00   2.575330E-05   9.480427E-01   3.070861E-01
   4.470000E-01   1.063097E+00   2.575334E-05   9.480540E-01   3.145401E-01
   4.480000E-01   1.062711E+00   2.575337E-05   9.480655E-01   3.221420E-01
   4.490000E-01   1.062315E+00   2.575340E-05   9.480773E-01   3.298932E-01
   4.500000E-01   1.061910E+00   2.575344E-05   9.480893E-01   3.377947E-01
   4.510000E-01   1.061496E+00   2.575347E-05   9.481017E-01   3.458476E-01
   4.520000E-01   1.061071E+00   2.575351E-05   9.481143E-01   3.540527E-01
   4.530000E-01   1.060637E+00   2.575355E-05   9.481272E-01   3.624109E-01
   4.540000E-01   1.060193E+00   2.575359E-05   9.481405E-01   3.709230E-01
   4.550000E-01   1.059738E+00   2.575363E-05   9.481540E-01   3.795894E-01
   4.560000E-01   1.059273E+00   2.575367E-05   9.481679E-01   3.884105E-01
   4.570000E-01   1.058797E+00   2.575371E-05   9.481821E-01   3.973869E-01
   4.580000E-01   1.058310E+00   2.575375E-05   9.481966E-01   4.065184E-01
   4.590000E-01   1.057812E+00   2.575379E-05   9.482114E-01   4.158053E-01
   4.600000E-01   1.057303E+00   2.575383E-05   9.482266E-01   4.252474E-01
   4.610000E-01   1.056782E+00   2.575388E-05   9.482421E-01   4.348442E-01
   4.620000E-01   1.056250E+00   2.575393E-05   9.482579E-01   4.445954E-01
   4.630000E-01   1.055706E+00   2.575397E-05   9.482741E-01   4.545003E-01
   4.640000E-01   1.055151E+00   2.575402E-05   9.482907E-01   4.645580E-01
   4.650000E-01   1.054583E+00   2.575407E-05   9.483076E-01   4.747675E-01
   4.660000E-01   1.054003E+00   2.575412E-05   9.483249E-01   4.851274E-01
   4.670000E-01   1.053410E+00   2.575417E-05   9.483426E-01   4.956363E-01
   4.680000E-01   1.052805E+00   2.575422E-05   9.483606E-01   5.062925E-01
   4.690000E-01   1.052187E+00   2.575428E-05   9.483790E-01   5.170940E-01
   4.700000E-01   1.051556E+00   2.575433E-05   9.483978E-01   5.280387E-01
   4.710000E-01   1.050912E+00   2.575439E-05   9.484170E-01   5.391242E-01
   4.720000E-01   1.050255E+00   2.575444E-05   9.484366E-01   5.503478E-01
   4.730000E-01   1.049584E+00   2.575450E-05   9.484566E-01   5.617065E-01
   4.740000E-01   1.048900E+00   2.575456E-05   9.484770E-01   5.731973E-01
   4.750000E-01   1.048202E+00   2.575462E-05   9.484979E-01   5.848165E-01
   4.760000E-01   1.047490E+00   2.575469E-05   9.485191E-01   5.965604E-01
   4.770000E-01   1.046764E+00   2.575475E-05   9.485407E-01   6.084251E-01
   4.780000E-01   1.046024E+00   2.575481E-05   9.485628E-01   6.204062E-01
   4.790000E-01   1.045270E+00   2.575488E-05   9.485853E-01   6.324991E-01
   4.800000E-01   1.044502E+00   2.575495E-05   9.486082E-01   6.446988E-01
   4.810000E-01   1.043719E+00   2.575502E-05   9.486316E-01   6.570002E-01
   4.820000E-01   1.042921E+00   2.575509E-05   9.486554E-01   6.693978E-01
   4.830000E-01   1.042109E+00   2.575516E-05   9.486796E-01   6.818857E-01
   4.840000E-01   1.041282E+00   2.575523E-05   9.487043E-01   6.944577E-01
   4.850000E-01   1.040440E+00   2.575530E-05   9.487294E-01   7.071075E-01
   4.860000E-01   1.039583E+00   2.575538E-05   9.487550E-01   7.198282E-01
   4.870000E-01   1.038711E+00   2.575546E-05   9.487810E-01   7.326129E-01
   4.880000E-01   1.037825E+00   2.575553E-05   9.488075E-01   7.454540E-01
   4.890000E-01   1.036923E+00   2.575561E-05   9.488345E-01   7.583440E-01
   4.900000E-01   1.036006E+00   2.575569E-05   9.488618E-01   7.712749E-01
   4.910000E-01   1.035074E+00   2.575578E-05   9.488897E-01   7.842383E-01
   4.920000E-01   1.034126E+00   2.575586E-05   9.489180E-01   7.972257E-01
   4.930000E-01   1.033164E+00   2.575595E-05   9.489467E-01   8.102282E-01
   4.940000E-01   1.032186E+00   2.575603E-05   9.489759E-01   8.232366E-01
   4.950000E-01   1.031193E+00   2.575612E-05   9.490056E-01   8.362417E-01
   4.960000E-01   1.030185E+00   2.575621E-05   9.490357E-01   8.492336E-01
   4.970000E-01   1.029162E+00   2.575630E-05   9.490663E-01   8.622024E-01
   4.980000E-01   1.028124E+00   2.575640E-05   9.490973E-01   8.751380E-01
   4.990000E-01   1.027070E+00   2.575649E-05   9.491288E-01   8.880301E-01
   5.000000E-01   1.026002E+00   2.575659E-05   9.491607E-01   9.008679E-01
   5.010000E-01   1.024919E+00   2.575668E-05   9.491931E-01   9.136407E-01
   5.020000E-01   1.023822E+00   2.575678E-05   9.492259E-01   9.263375E-01
   5.030000E-01   1.022709E+00   2.575688E-05   9.492592E-01   9.389472E-01
   5.040000E-01   1.021583E+00   2.575698E-05   9.492929E-01   9.514586E-01
   5.050000E-01   1.020441E+00   2.575709E-05   9.493270E-01   9.638601E-01
   5.060000E-01   1.019286E+00   2.575719E-05   9.493616E-01   9.761404E-01
   5.070000E-01   1.018117E+00   2.575730E-05   9.493966E-01   9.882879E-01
   5.080000E-01   1.016933E+00   2.575741E-05   9.494320E-01   1.000291E+00
   5.090000E-01   1.015736E+00   2.575752E-05   9.494678E-01   1.012138E+00
   5.100000E-01   1.014526E+00   2.575763E-05   9.495041E-01   1.023817E+00
   5.110000E-01   1.013302E+00   2.575774E-05   9.495407E-01   1.035316E+00
   5.120000E-01   1.012065E+00   2.575785E-05   9.495777E-01   1.046625E+00
   5.130000E-01   1.010815E+00   2.575797E-05   9.496152E-01   1.057731E+00
   5.140000E-01   1.009553E+00   2.575808E-05   9.496530E-01   1.068622E+00
   5.150000E-01   1.008266E+00   2.575820E-05   9.496892E-01   1.079278E+00
   5.160000E-01   1.006980E+00   2.575832E-05   9.497274E-01   1.089697E+00
   5.170000E-01   1.005682E+00   2.575844E-05   9.497660E-01   1.099869E+00
   5.180000E-01   1.004373E+00   2.575856E-05   9.498054E-01   1.109783E+00
   5.190000E-01   1.003053E+00   2.575868E-05   9.498450E-01   1.119428E+00
   5.200000E-01   1.001721E+00   2.575881E-05   9.498850E-01   1.128795E+00
   5.210000E-01   1.000380E+00   2.575893E-05   9.499253E-01   1.137873E+00
   5.220000E-01   9.990280E-01   2.575906E-05   9.499660E-01   1.146653E+00
   5.230000E-01   9.976664E-01   2.575919E-05   9.500069E-01   1.155125E+00
   5.240000E-01   9.962954E-01   2.575932E-05   9.500482E-01   1.163280E+00
   5.250000E-01   9.949154E-01   2.575945E-05   9.500896E-01   1.171110E+00
   5.260000E-01   9.935267E-01   2.575958E-05   9.501315E-01   1.178607E+00
   5.270000E-01   9.921297E-01   2.575971E-05   9.501734E-01   1.185763E+00
   5.280000E-01   9.907249E-01   2.575985E-05   9.502158E-01   1.192571E+00
   5.290000E-01   9.893125E-01   2.575998E-05   9.502583E-01   1.199023E+00
   5.300000E-01   9.878931E-01   2.576012E-05   9.503010E-01   1.205115E+00
   5.310000E-01   9.864668E-01   2.576026E-05   9.503440E-01   1.210839E+00
   5.320000E-01   9.850345E-01   2.576039E-05   9.503872E-01   1.216192E+00
   5.330000E-01   9.835960E-01   2.576053E-05   9.504305E-01   1.221168E+00
   5.340000E-01   9.821523E-01   2.576067E-05   9.504740E-01   1.225763E+00
   5.350000E-01   9.807034E-01   2.576082E-05   9.505177E-01   1.229975E+00
   5.360000E-01   9.792500E-01   2.576096E-05   9.505616E-01   1.233799E+00
   5.370000E-01   9.777923E-01   2.576110E-05   9.506056E-01   1.237234E+00
   5.380000E-01   9.763309E-01   2.576124E-05   9.506498E-01   1.240279E+00
   5.390000E-01   9.748660E-01   2.576139E-05   9.506940E-01   1.242932E+00
   5.400000E-01   9.733984E-01   2.576153E-05   9.507385E-01   1.245193E+00
   5.410000E-01   9.719280E-01   2.576168E-05   9.507829E-01   1.247062E+00
   5.420000E-01   9.704559E-01   2.576183E-05   9.508275E-01   1.248540E+00
   5.430000E-01   9.689819E-01   2.576197E-05   9.508720E-01   1.249627E+00
   5.440000E-01   9.675070E-01   2.576212E-05   9.509167E-01   1.250325E+00
   5.450000E-01   9.660305E-01   2.576227E-05   9.509614E-01   1.250637E+00
   5.460000E-01   9.645539E-01   2.576242E-05   9.510062E-01   1.250566E+00
   5.470000E-01   9.630764E-01   2.576257E-05   9.510509E-01   1.250115E+00
   5.480000E-01   9.615996E-01   2.576272E-05   9.510956E-01   1.249288E+00
   5.490000E-01   9.601233E-01   2.576287E-05   9.511403E-01   1.248089E+00
   5.500000E-01   9.586484E-01   2.576302E-05   9.511849E-01   1.246525E+00
   5.510000E-01   9.571747E-01   2.576317E-05   9.512295E-01   1.244601E+00
   5.520000E-01   9.557030E-01   2.576333E-05   9.512741E-01   1.242322E+00
   5.530000E-01   9.542332E-01   2.576348E-05   9.513187E-01   1.239696E+00
   5.540000E-01   9.527661E-01   2.576363E-05   9.513632E-01   1.236730E+00
   5.550000E-01   9.513015E-01   2.576378E-05   9.514077E-01   1.233430E+00
   5.560000E-01   9.498403E-01   2.576394E-05   9.514522E-01   1.229806E+00
   5.570000E-01   9.483821E-01   2.576409E-05   9.514965E-01   1.225864E+00
   5.580000E-01   9.469280E-01   2.576425E-05   9.515408E-01   1.221615E+00
   5.590000E-01   9.454776E-01   2.576440E-05   9.515849E-01   1.217065E+00
   5.600000E-01   9.440317E-01   2.576455E-05   9.516290E-01   1.212226E+00
   5.610000E-01   9.425900E-01   2.576471E-05   9.516728E-01   1.207105E+00
   5.620000E-01   9.411535E-01   2.576486E-05   9.517167E-01   1.201713E+00
   5.630000E-01   9.397216E-01   2.576502E-05   9.517603E-01   1.196059E+00
   5.640000E-01   9.382954E-01   2.576517E-05   9.518038E-01   1.190154E+00
   5.650000E-01   9.368742E-01   2.576533E-05   9.518472E-01   1.184007E+00
   5.660000E-01   9.354592E-01   2.576548E-05   9.518904E-01   1.177630E+00
   5.670000E-01   9.340495E-01   2.576564E-05   9.519334E-01   1.171031E+00
   5.680000E-01   9.326464E-01   2.576579E-05   9.519764E-01   1.164222E+00
   5.690000E-01   9.312490E-01   2.576595E-05   9.520190E-01   1.157214E+00
   5.700000E-01   9.298587E-01   2.576610E-05   9.520616E-01   1.150016E+00
   5.710000E-01   9.284741E-01   2.576626E-05   9.521039E-01   1.142640E+00
   5.720000E-01   9.270970E-01   2.576641E-05   9.521462E-01   1.135096E+00
   5.730000E-01   9.257260E-01   2.576657E-05   9.521881E-01   1.127395E+00
   5.740000E-01   9.243626E-01   2.576672E-05   9.522300E-01   1.119547E+00
   5.750000E-01   9.230055E-01   2.576688E-05   9.522715E-01   1.111562E+00
   5.760000E-01   9.216563E-01   2.576703E-05   9.523130E-01   1.103451E+00
   5.770000E-01   9.203135E-01   2.576718E-05   9.523542E-01   1.095223E+00
   5.780000E-01   9.189789E-01   2.576734E-05   9.523952E-01   1.086890E+00
   5.790000E-01   9.176506E-01   2.576749E-05   9.524360E-01   1.078460E+00
   5.800000E-01   9.163308E-01   2.576764E-05   9.524767E-01   1.069944E+00
   5.810000E-01   9.150173E-01   2.576780E-05   9.525170E-01   1.061352E+00
   5.820000E-01   9.137124E-01   2.576795E-05   9.525573E-01   1.052691E+00
   5.830000E-01   9.124138E-01   2.576810E-05   9.525972E-01   1.043973E+00
   5.840000E-01   9.111240E-01   2.576826E-05   9.526371E-01   1.035204E+00
   5.850000E-01   9.098405E-01   2.576841E-05   9.526766E-01   1.026395E+00
   5.860000E-01   9.085658E-01   2.576856E-05   9.527161E-01   1.017554E+00
   5.870000E-01   9.072972E-01   2.576871E-05   9.527552E-01   1.008689E+00
   5.880000E-01   9.060376E-01   2.576887E-05   9.527942E-01   9.998072E-01
   5.890000E-01   9.047839E-01   2.576902E-05   9.528329E-01   9.909171E-01
   5.900000E-01   9.035393E-01   2.576917E-05   9.528715E-01   9.820262E-01
